Timestamp,Total Occupants,Tags,Instance Count,Public Instances,Other Instances,Version #,Total Likes,Total Visits,,,,
Fri Jun 08 2018 00:06:21 GMT+0000 (UTC),376,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 00:21:24 GMT+0000 (UTC),355,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 00:36:26 GMT+0000 (UTC),341,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 00:51:28 GMT+0000 (UTC),314,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Fri Jun 08 2018 01:06:30 GMT+0000 (UTC),391,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 01:21:32 GMT+0000 (UTC),399,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Fri Jun 08 2018 01:36:34 GMT+0000 (UTC),477,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 01:51:37 GMT+0000 (UTC),455,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,12,88,18,0,0,
Fri Jun 08 2018 02:06:39 GMT+0000 (UTC),451,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Fri Jun 08 2018 02:21:41 GMT+0000 (UTC),368,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 02:36:43 GMT+0000 (UTC),446,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 02:51:46 GMT+0000 (UTC),438,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 03:06:48 GMT+0000 (UTC),404,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 03:21:51 GMT+0000 (UTC),397,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 03:36:53 GMT+0000 (UTC),379,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 03:51:55 GMT+0000 (UTC),399,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Fri Jun 08 2018 04:06:59 GMT+0000 (UTC),332,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 04:22:01 GMT+0000 (UTC),320,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 04:37:03 GMT+0000 (UTC),316,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 04:52:05 GMT+0000 (UTC),312,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 05:07:08 GMT+0000 (UTC),282,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 05:22:11 GMT+0000 (UTC),309,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 05:37:13 GMT+0000 (UTC),314,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 05:52:15 GMT+0000 (UTC),322,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 06:07:17 GMT+0000 (UTC),325,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 06:22:20 GMT+0000 (UTC),344,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 06:37:23 GMT+0000 (UTC),358,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 06:52:27 GMT+0000 (UTC),406,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 07:07:30 GMT+0000 (UTC),407,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Fri Jun 08 2018 07:22:32 GMT+0000 (UTC),368,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 07:37:34 GMT+0000 (UTC),372,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 07:52:36 GMT+0000 (UTC),377,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 08:07:39 GMT+0000 (UTC),345,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 08:22:41 GMT+0000 (UTC),342,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 08:37:44 GMT+0000 (UTC),341,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 08:52:46 GMT+0000 (UTC),282,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 09:07:48 GMT+0000 (UTC),250,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 09:22:50 GMT+0000 (UTC),262,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 09:37:53 GMT+0000 (UTC),249,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Fri Jun 08 2018 09:52:56 GMT+0000 (UTC),254,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 10:07:58 GMT+0000 (UTC),241,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 10:23:00 GMT+0000 (UTC),274,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Fri Jun 08 2018 10:38:03 GMT+0000 (UTC),227,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Fri Jun 08 2018 10:53:05 GMT+0000 (UTC),262,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 11:08:07 GMT+0000 (UTC),242,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 11:23:10 GMT+0000 (UTC),215,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 11:38:13 GMT+0000 (UTC),236,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 11:53:15 GMT+0000 (UTC),204,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 12:08:18 GMT+0000 (UTC),226,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Fri Jun 08 2018 12:23:21 GMT+0000 (UTC),256,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 12:38:24 GMT+0000 (UTC),254,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 12:53:27 GMT+0000 (UTC),268,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Fri Jun 08 2018 13:08:29 GMT+0000 (UTC),289,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 13:23:32 GMT+0000 (UTC),282,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 13:38:35 GMT+0000 (UTC),347,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 13:53:37 GMT+0000 (UTC),350,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,12,88,18,0,0,
Fri Jun 08 2018 14:08:39 GMT+0000 (UTC),330,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,12,88,18,0,0,
Fri Jun 08 2018 14:23:41 GMT+0000 (UTC),343,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Fri Jun 08 2018 14:38:44 GMT+0000 (UTC),366,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 14:53:47 GMT+0000 (UTC),380,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Fri Jun 08 2018 15:08:49 GMT+0000 (UTC),387,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
